id,link,status,working,status_code,status_abbreviation
592,https://ncbi.nlm.nih.gov/books/NBK1333,extracted,article,200,OK
593,https://pmc.ncbi.nlm.nih.gov/articles/PMC8311836,yet,Non-article,403,Forbidden
594,https://medlineplus.gov/genetics/condition/glutaric-acidemia-type-ii,extracted,article,200,OK
595,https://medlineplus.gov/genetics/condition/fragile-x-associated-primary-ovarian-insufficiency,extracted,article,200,OK
596,https://medlineplus.gov/genetics/condition/glycogen-storage-disease-type-vii,extracted,article,200,OK
597,https://medlineplus.gov/genetics/condition/x-linked-severe-combined-immuno,yet,Non-article,404,Not Found
598,https://medlineplus.gov/genetics/condition/horner-syndrome,extracted,article,200,OK
599,https://medlineplus.gov/genetics/condition/sting-associated-vasculopathy-with,yet,Non-article,404,Not Found
600,https://medlineplus.gov/genetics/condition/infantile-onset-spinocerebellar-ataxia,extracted,article,200,OK
601,https://medlineplus.gov/genetics/condition/nager-syndrome,extracted,article,200,OK
602,https://medlineplus.gov/genetics/condition/leukoencephalopathy-with-vanishin,yet,Non-article,404,Not Found
603,https://medlineplus.gov/genetics/condition/mckusick-kaufman-syndrome,extracted,article,200,OK
604,https://medlineplus.gov/genetics/condition/bap1-tumor-predisposition-syndrome,extracted,article,200,OK
605,https://medlineplus.gov/genetics/condition/spondyloepiphyseal-dysplasia-with-marked-metaphyseal-changes,extracted,article,200,OK
606,https://medlineplus.gov/genetics/condition/alg6-congenital-disorder-of-glycosy,yet,Non-article,404,Not Found
607,https://medlineplus.gov/genetics/condition/silver-syndrome,extracted,article,200,OK
608,https://medlineplus.gov/genetics/condition/congenital-mirror-movement-disord,yet,Non-article,404,Not Found
609,https://medlineplus.gov/genetics/condition/mandibulofacial-dysostosis-with-mi,yet,Non-article,404,Not Found
610,https://medlineplus.gov/genetics/condition/familial-acute-myeloid-leukemia-wit,yet,Non-article,404,Not Found
611,https://medlineplus.gov/genetics/condition/inclusion-body-myopathy-with-earl,yet,Non-article,404,Not Found
612,https://medlineplus.gov/genetics/condition/glycogen-storage-disease-type-ix,extracted,article,200,OK
613,https://ncbi.nlm.nih.gov/books/NBK22266,extracted,article,200,OK
614,https://medlineplus.gov/genetics/condition/congenital-anomalies-of-kidney-and-urinary-tract,extracted,article,200,OK
615,https://medlineplus.gov/genetics/condition/buschke-ollendorff-syndrome,extracted,article,200,OK
616,https://medlineplus.gov/genetics/condition/maple-syrup-urine-disease,extracted,article,200,OK
617,https://medlineplus.gov/genetics/condition/costeff-syndrome,extracted,article,200,OK
618,https://medlineplus.gov/genetics/condition/menkes-syndrome,extracted,article,200,OK
619,https://medlineplus.gov/genetics/condition/catsper1-related-nonsyndromic-ma,yet,Non-article,404,Not Found
620,https://medlineplus.gov/genetics/condition/lafora-progressive-myoclonus-epilepsy,extracted,article,200,OK
621,https://medlineplus.gov/genetics/condition/type-a-insulin-resistance-syndrome,yet,article,200,OK
622,https://medlineplus.gov/genetics/condition/familial-focal-epilepsy-with-variable-foci,extracted,article,200,OK
623,https://nhs.uk/conditions/turner-syndrome?utm_source=chatgpt.co,extracted,article,200,OK
624,https://ncbi.nlm.nih.gov/books/NBK545211,extracted,article,200,OK
625,https://medlineplus.gov/genetics/condition/autosomal-dominant-cerebellar-ataxia-deafness-and-narcolepsy,extracted,article,200,OK
626,https://medlineplus.gov/genetics/condition/supravalvular-aortic-stenosis,extracted,article,200,OK
627,https://medlineplus.gov/genetics/condition/immune-dysregulation-polyendocri,yet,Non-article,404,Not Found
628,https://medlineplus.gov/genetics/condition/refsum-disease,extracted,article,200,OK
629,https://medlineplus.gov/genetics/condition/congenital-adrenal-hyperplasia-du,yet,Non-article,404,Not Found
630,https://nhs.uk/conditions/klinefelters-syndrome,extracted,article,200,OK
631,https://medlineplus.gov/genetics/condition/schizoaffective-disorder,extracted,article,200,OK
632,https://medlineplus.gov/genetics/condition/mpv17-related-hepatocerebral-mitochondrial-dna-depletion-syndrome,extracted,article,200,OK
633,https://medlineplus.gov/genetics/condition/2q37-deletion-syndrome,extracted,article,200,OK
634,https://medlineplus.gov/genetics/condition/16p122-microdeletion,extracted,article,200,OK
635,https://medlineplus.gov/genetics/condition/complement-component-2-deficiency,extracted,article,200,OK
636,https://ncbi.nlm.nih.gov/books/NBK531470,extracted,article,200,OK
637,https://medlineplus.gov/genetics/condition/diamond-blackfan-anemia,extracted,article,200,OK
638,https://medlineplus.gov/genetics/condition/duchenne-and-becker-muscular-dystrophy,extracted,article,200,OK
639,https://medlineplus.gov/genetics/condition/lysosomal-acid-lipase-deficiency,extracted,article,200,OK
640,https://medlineplus.gov/genetics/condition/3-beta-hydroxysteroid-dehydrogenase-deficiency,extracted,article,200,OK
641,https://medlineplus.gov/genetics/condition/fibrodysplasia-ossificans-progressi,yet,Non-article,404,Not Found
642,https://medlineplus.gov/genetics/condition/spinal-muscular-atrophy-with-progressive-myoclonic-epilepsy,extracted,article,200,OK
643,https://medlineplus.gov/genetics/condition/kcnk9-imprinting-syndrome,extracted,article,200,OK
644,https://medlineplus.gov/genetics/condition/nephronophthisis,extracted,article,200,OK
645,https://medlineplus.gov/genetics/condition/renal-coloboma-syndrome,extracted,article,200,OK
646,https://medlineplus.gov/genetics/condition/intrahepatic-cholestasis-of-pregna,yet,Non-article,404,Not Found
647,https://medlineplus.gov/genetics/condition/hereditary-neuralgic-amyotrophy,extracted,article,200,OK
648,https://medlineplus.gov/genetics/condition/megacystis-microcolon-intestinal-hypoperistalsis-syndrome,extracted,article,200,OK
649,https://medlineplus.gov/genetics/condition/core-binding-factor-acute-myeloid-l,yet,Non-article,404,Not Found
650,https://medlineplus.gov/genetics/condition/joubert-syndrome,extracted,article,200,OK
651,https://medlineplus.gov/genetics/condition/sudden-infant-death-with-dysgene,yet,Non-article,404,Not Found
652,https://medlineplus.gov/genetics/condition/essential-thrombocythemia,extracted,article,200,OK
653,https://medlineplus.gov/genetics/condition/hereditary-spherocytosis,extracted,article,200,OK
654,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427533,yet,Non-article,403,Forbidden
655,https://medlineplus.gov/genetics/condition/mucopolysaccharidosis-type-iv,extracted,article,200,OK
656,https://medlineplus.gov/genetics/condition/restless-legs-syndrome,extracted,article,200,OK
657,https://medlineplus.gov/genetics/condition/hereditary-diffuse-gastric-cancer,extracted,article,200,OK
658,https://medlineplus.gov/genetics/condition/small-fiber-neuropathy,extracted,article,200,OK
659,https://medlineplus.gov/genetics/condition/thrombotic-thrombocytopenic-purp,yet,Non-article,404,Not Found
660,https://medlineplus.gov/genetics/condition/adcy5-related-dyskinesia,extracted,article,200,OK
661,https://medlineplus.gov/genetics/condition/gaucher-disease,extracted,article,200,OK
662,https://medlineplus.gov/genetics/condition/leukoencephalopathy-with-brainstem-and-spinal-cord-involvement-and-lactate-elevation,extracted,article,200,OK
663,https://medlineplus.gov/genetics/condition/8p11-myeloproliferative-syndrome,extracted,article,200,OK
664,https://medlineplus.gov/genetics/condition/cold-induced-sweating-syndrome,extracted,article,200,OK
665,https://medlineplus.gov/genetics/condition/congenital-insensitivity-to-pain-with-anhidrosis,extracted,article,200,OK
666,https://medlineplus.gov/genetics/condition/amyotrophic-lateral-sclerosis,extracted,article,200,OK
667,https://medlineplus.gov/genetics/condition/3-beta-hydroxysteroid-dehydrogen,yet,Non-article,404,Not Found
668,https://medlineplus.gov/genetics/condition/hereditary-sensory-and-autonomic-neuropathy-type-v,extracted,article,200,OK
669,https://medlineplus.gov/genetics/condition/feingold-syndrome,extracted,article,200,OK
670,https://medlineplus.gov/genetics/condition/x-linked-creatine-deficiency,extracted,article,200,OK
671,https://medlineplus.gov/genetics/condition/atelosteogenesis-type-1,extracted,article,200,OK
672,https://medlineplus.gov/genetics/condition/bloom-syndrome,extracted,article,200,OK
673,https://medlineplus.gov/genetics/condition/autosomal-dominant-optic-atrophy-and-cataract,extracted,article,200,OK
674,https://nhs.uk/conditions/pataus-syndrome,extracted,article,200,OK
675,https://medlineplus.gov/genetics/condition/l1-syndrome,extracted,article,200,OK
676,https://medlineplus.gov/genetics/condition/familial-erythrocytosis,extracted,article,200,OK
677,https://medlineplus.gov/genetics/condition/common-variable-immune-deficien,yet,Non-article,404,Not Found
678,https://medlineplus.gov/genetics/condition/mitochondrial-neurogastrointestinal-encephalopathy-disease,extracted,article,200,OK
679,https://medlineplus.gov/genetics/condition/intervertebral-disc-disease,extracted,article,200,OK
680,https://medlineplus.gov/genetics/condition/cockayne-syndrome,extracted,article,200,OK
681,https://medlineplus.gov/genetics/condition/sialidosis,extracted,article,200,OK
682,https://medlineplus.gov/genetics/condition/lama2-related-muscular-dystrophy,extracted,article,200,OK
683,https://medlineplus.gov/genetics/condition/prickle1-related-progressive-myocl,yet,Non-article,404,Not Found
684,https://medlineplus.gov/genetics/condition/spondylocostal-dysostosis,extracted,article,200,OK
685,https://medlineplus.gov/genetics/condition/mcleod-neuroacanthocytosis-syndrome,extracted,article,200,OK
686,https://medlineplus.gov/genetics/condition/hutchinson-gilford-progeria-syndro,yet,Non-article,404,Not Found
687,https://medlineplus.gov/genetics/condition/image-syndrome,extracted,article,200,OK
688,https://pmc.ncbi.nlm.nih.gov/articles/PMC9544208,yet,Non-article,403,Forbidden
689,https://medlineplus.gov/genetics/condition/scalp-ear-nipple-syndrome,extracted,article,200,OK
690,https://medlineplus.gov/genetics/condition/x-linked-hyper-igm-syndrome,extracted,article,200,OK
691,https://medlineplus.gov/genetics/condition/mbd5-associated-neurodevelopmental-disorder,extracted,article,200,OK
692,https://medlineplus.gov/genetics/condition/common-variable-immune-deficiency,extracted,article,200,OK
693,https://medlineplus.gov/genetics/condition/cytogenetically-normal-acute-myel,yet,Non-article,404,Not Found
694,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-49,extracted,article,200,OK
695,https://medlineplus.gov/genetics/condition/zellweger-spectrum-disorder,extracted,article,200,OK
696,https://medlineplus.gov/genetics/condition/hypermethioninemia,extracted,article,200,OK
697,https://medlineplus.gov/genetics/condition/hypochromic-microcytic-anemia-with-iron-overload,extracted,article,200,OK
698,https://pmc.ncbi.nlm.nih.gov/articles/PMC1852094,yet,Non-article,403,Forbidden
699,https://medlineplus.gov/genetics/condition/mannose-binding-lectin-deficiency,extracted,article,200,OK
700,https://medlineplus.gov/genetics/condition/srd5a3-congenital-disorder-of-glycosylation,extracted,article,200,OK
701,https://medlineplus.gov/genetics/condition/adult-onset-leukoencephalopathy-,yet,Non-article,404,Not Found
702,https://medlineplus.gov/genetics/condition/x-linked-lymphoproliferative-diseas,yet,Non-article,404,Not Found
703,https://ncbi.nlm.nih.gov/books/NBK470458,extracted,article,200,OK
704,https://medlineplus.gov/genetics/condition/retinitis-pigmentosa,extracted,article,200,OK
705,https://medlineplus.gov/genetics/condition/arginineglycine-amidinotransferase,yet,Non-article,404,Not Found
706,https://medlineplus.gov/genetics/condition/gorlin-chaudhry-moss-syndrome,extracted,article,200,OK
707,https://medlineplus.gov/genetics/condition/corticosterone-methyloxidase-deficiency,extracted,article,200,OK
708,https://medlineplus.gov/genetics/condition/ankyloblepharon-ectodermal-defec,yet,Non-article,404,Not Found
709,https://medlineplus.gov/genetics/condition/cln6-disease,extracted,article,200,OK
710,https://ncbi.nlm.nih.gov/books/NBK475802,extracted,article,200,OK
711,https://medlineplus.gov/genetics/condition/succinic-semialdehyde-dehydrogenase-deficiency,extracted,article,200,OK
712,https://medlineplus.gov/genetics/condition/graves-disease,extracted,article,200,OK
713,https://medlineplus.gov/genetics/condition/anauxetic-dysplasia,extracted,article,200,OK
714,https://ncbi.nlm.nih.gov/books/NBK557467,extracted,article,200,OK
715,https://ncbi.nlm.nih.gov/books/NBK540966,extracted,article,200,OK
716,https://pmc.ncbi.nlm.nih.gov/articles/PMC3150013,yet,Non-article,403,Forbidden
717,https://medlineplus.gov/genetics/condition/17q12-duplication,extracted,article,200,OK
718,https://medlineplus.gov/genetics/condition/autosomal-recessive-primary-microcephaly,extracted,article,200,OK
719,https://medlineplus.gov/genetics/condition/methemoglobinemia-beta-globin-ty,yet,Non-article,404,Not Found
720,https://pmc.ncbi.nlm.nih.gov/articles/PMC3124893,yet,Non-article,403,Forbidden
721,https://medlineplus.gov/genetics/condition/inherited-thyroxine-binding-globulin,yet,Non-article,404,Not Found
722,https://medlineplus.gov/genetics/condition/fumarase-deficiency,extracted,article,200,OK
723,https://medlineplus.gov/genetics/condition/caffey-disease,extracted,article,200,OK
724,https://medlineplus.gov/genetics/condition/lissencephaly-with-cerebellar-hypo,yet,Non-article,404,Not Found
725,https://pmc.ncbi.nlm.nih.gov/articles/PMC1563447,yet,Non-article,403,Forbidden
726,https://medlineplus.gov/genetics/condition/succinyl-coa3-ketoacid-coa-transfe,yet,Non-article,404,Not Found
727,https://medlineplus.gov/genetics/condition/fragile-x-associated-tremor-ataxia-,yet,Non-article,404,Not Found
728,https://medlineplus.gov/genetics/condition/multiple-sulfatase-deficiency,extracted,article,200,OK
729,https://pmc.ncbi.nlm.nih.gov/articles/PMC6879786,yet,Non-article,403,Forbidden
730,https://medlineplus.gov/genetics/condition/microcephaly-capillary-malformatio,yet,Non-article,404,Not Found
731,https://medlineplus.gov/genetics/condition/sitosterolemia,extracted,article,200,OK
732,https://ncbi.nlm.nih.gov/books/NBK560754,extracted,article,200,OK
733,https://medlineplus.gov/genetics/condition/biotinidase-deficiency,extracted,article,200,OK
734,https://medlineplus.gov/genetics/condition/autoimmune-lymphoproliferative-syndrome,extracted,article,200,OK
735,https://medlineplus.gov/genetics/condition/isolated-sulfite-oxidase-deficiency,extracted,article,200,OK
736,https://medlineplus.gov/genetics/condition/juvenile-primary-osteoporosis,extracted,article,200,OK
737,https://medlineplus.gov/genetics/condition/hereditary-angiopathy-with-nephropathy-aneurysms-and-muscle-cramps-syndrome,extracted,article,200,OK
738,https://medlineplus.gov/genetics/condition/spondyloepiphyseal-dysplasia-con,yet,Non-article,404,Not Found
739,https://medlineplus.gov/genetics/condition/prekallikrein-deficiency,extracted,article,200,OK
740,https://medlineplus.gov/genetics/condition/x-linked-agammaglobulinemia,extracted,article,200,OK
741,https://ncbi.nlm.nih.gov/medgen/928177,extracted,article,200,OK
742,https://medlineplus.gov/genetics/condition/nail-patella-syndrome,extracted,article,200,OK
743,https://medlineplus.gov/genetics/condition/hivep2-related-intellectual-disability,extracted,article,200,OK
744,https://medlineplus.gov/genetics/condition/erythrokeratodermia-variabilis-et-progressiva,extracted,article,200,OK
745,https://medlineplus.gov/genetics/condition/47xyy-syndrome,extracted,article,200,OK
746,https://pmc.ncbi.nlm.nih.gov/articles/PMC4085583,yet,Non-article,403,Forbidden
747,https://medlineplus.gov/genetics/condition/spinal-muscular-atrophy-with-respi,yet,Non-article,404,Not Found
748,https://medlineplus.gov/genetics/condition/anophthalmia-microphthalmia-esophageal-atresia-syndrome,extracted,article,200,OK
749,https://medlineplus.gov/genetics/condition/childhood-myocerebrohepatopathy,yet,Non-article,404,Not Found
750,https://medlineplus.gov/genetics/condition/familial-hyperaldosteronism,extracted,article,200,OK
751,https://pmc.ncbi.nlm.nih.gov/articles/PMC6671929,yet,Non-article,403,Forbidden
752,https://medlineplus.gov/genetics/condition/benign-familial-neonatal-seizures,extracted,article,200,OK
753,https://medlineplus.gov/genetics/condition/zap70-related-severe-combined-immunodeficiency,extracted,article,200,OK
754,https://medlineplus.gov/genetics/condition/potocki-shaffer-syndrome,extracted,article,200,OK
755,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-1,extracted,article,200,OK
756,https://medlineplus.gov/genetics/condition/emery-dreifuss-muscular-dystrophy,extracted,article,200,OK
757,https://pmc.ncbi.nlm.nih.gov/articles/PMC5963269,yet,Non-article,403,Forbidden
758,https://medlineplus.gov/genetics/condition/hypermanganesemia-with-dystonia,yet,article,200,OK
759,https://medlineplus.gov/genetics/condition/fatty-acid-hydroxylase-associated-neurodegeneration,extracted,article,200,OK
760,https://medlineplus.gov/genetics/condition/maffucci-syndrome,yet,article,200,OK
761,https://medlineplus.gov/genetics/condition/alpha-mannosidosis,extracted,article,200,OK
762,https://medlineplus.gov/genetics/condition/terminal-osseous-dysplasia,extracted,article,200,OK
763,https://medlineplus.gov/genetics/condition/proopiomelanocortin-deficiency,extracted,article,200,OK
764,https://medlineplus.gov/genetics/condition/pura-syndrome,extracted,article,200,OK
765,https://medlineplus.gov/genetics/condition/vldlr-associated-cerebellar-hypoplasia,extracted,article,200,OK
766,https://medlineplus.gov/genetics/condition/milroy-disease,extracted,article,200,OK
767,https://medlineplus.gov/genetics/condition/beckwith-wiedemann-syndrome,extracted,article,200,OK
768,https://medlineplus.gov/genetics/condition/familial-exudative-vitreoretinopathy,extracted,article,200,OK
769,https://medlineplus.gov/genetics/condition/poland-syndrome,extracted,article,200,OK
770,https://medlineplus.gov/genetics/condition/simpson-golabi-behmel-syndrome,extracted,article,200,OK
771,https://medlineplus.gov/genetics/condition/dyskeratosis-congenita,extracted,article,200,OK
772,https://medlineplus.gov/genetics/condition/polymicrogyria,extracted,article,200,OK
773,https://medlineplus.gov/genetics/condition/smith-kingsmore-syndrome,extracted,article,200,OK
774,https://medlineplus.gov/genetics/condition/renal-tubular-dysgenesis,extracted,article,200,OK
775,https://medlineplus.gov/genetics/condition/pilomatricoma,extracted,article,200,OK
776,https://medlineplus.gov/genetics/condition/alpha-thalassemia-x-linked-intellectual-disability-syndrome,extracted,article,200,OK
777,https://medlineplus.gov/genetics/condition/proteus-syndrome,extracted,article,200,OK
778,https://medlineplus.gov/genetics/condition/spondyloepiphyseal-dysplasia-congenita,extracted,article,200,OK
779,https://medlineplus.gov/genetics/condition/arrhythmogenic-right-ventricular-ca,yet,Non-article,404,Not Found
780,https://medlineplus.gov/genetics/condition/hyperkalemic-periodic-paralysis,extracted,article,200,OK
781,https://pmc.ncbi.nlm.nih.gov/articles/PMC2563255,yet,Non-article,403,Forbidden
782,https://medlineplus.gov/genetics/condition/hereditary-angioedema,extracted,article,200,OK
783,https://ncbi.nlm.nih.gov/books/NBK558998,extracted,article,200,OK
784,https://pmc.ncbi.nlm.nih.gov/articles/PMC3892174,yet,Non-article,403,Forbidden
785,https://medlineplus.gov/genetics/condition/fabry-disease,extracted,article,200,OK
786,https://medlineplus.gov/genetics/condition/von-willebrand-disease,extracted,article,200,OK
787,https://medlineplus.gov/genetics/condition/leukoencephalopathy-with-thalamus-and-brainstem-involvement-and-high-lactate,extracted,article,200,OK
788,https://medlineplus.gov/genetics/condition/wolfram-syndrome,extracted,article,200,OK
789,https://medlineplus.gov/genetics/condition/harlequin-ichthyosis,extracted,article,200,OK
790,https://medlineplus.gov/genetics/condition/congenital-deafness-with-labyrinthi,yet,Non-article,404,Not Found
791,https://medlineplus.gov/genetics/condition/langerhans-cell-histiocytosis,extracted,article,200,OK
792,https://medlineplus.gov/genetics/condition/friedreich-ataxia,extracted,article,200,OK
793,https://medlineplus.gov/genetics/condition/wolff-parkinson-white-syndrome,extracted,article,200,OK
794,https://pmc.ncbi.nlm.nih.gov/articles/PMC4733813,yet,Non-article,403,Forbidden
795,https://medlineplus.gov/genetics/condition/multiple-sclerosis,extracted,article,200,OK
796,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-2,extracted,article,200,OK
797,https://pmc.ncbi.nlm.nih.gov/articles/PMC3782979,yet,Non-article,403,Forbidden
798,https://medlineplus.gov/genetics/condition/familial-exudative-vitreoretinopathy,yet,article,200,OK
799,https://medlineplus.gov/genetics/condition/neutral-lipid-storage-disease-with-myopathy,extracted,article,200,OK
800,https://medlineplus.gov/genetics/condition/isobutyryl-coa-dehydrogenase-defi,yet,Non-article,404,Not Found
801,https://medlineplus.gov/genetics/condition/dystonia-6,extracted,article,200,OK
802,https://ncbi.nlm.nih.gov/books/NBK100664,extracted,article,200,OK
803,https://medlineplus.gov/genetics/condition/esophageal-atresia-tracheoesophageal-fistula,extracted,article,200,OK
804,https://medlineplus.gov/genetics/condition/inherited-thyroxine-binding-globulin-deficiency,extracted,article,200,OK
805,https://pmc.ncbi.nlm.nih.gov/articles/PMC6417841,yet,Non-article,403,Forbidden
806,https://medlineplus.gov/genetics/condition/early-onset-isolated-dystonia,extracted,article,200,OK
807,https://medlineplus.gov/genetics/condition/maternally-inherited-diabetes-and-,yet,Non-article,404,Not Found
808,https://medlineplus.gov/genetics/condition/snyder-robinson-syndrome,extracted,article,200,OK
809,https://medlineplus.gov/genetics/condition/branchiootorenal-branchiootic-syndrome,extracted,article,200,OK
810,https://medlineplus.gov/genetics/condition/trichorhinophalangeal-syndrome-type-ii,extracted,article,200,OK
811,https://medlineplus.gov/genetics/condition/genitopatellar-syndrome,extracted,article,200,OK
812,https://medlineplus.gov/genetics/condition/pseudocholinesterase-deficiency,extracted,article,200,OK
813,https://medlineplus.gov/genetics/condition/pfeiffer-syndrome,extracted,article,200,OK
814,https://medlineplus.gov/genetics/condition/paroxysmal-nocturnal-hemoglobin,yet,Non-article,404,Not Found
815,https://medlineplus.gov/genetics/condition/turner-syndrome,extracted,article,200,OK
816,https://medlineplus.gov/genetics/condition/otulipenia,extracted,article,200,OK
817,https://medlineplus.gov/genetics/condition/cln5-disease,extracted,article,200,OK
818,https://medlineplus.gov/genetics/condition/andersen-tawil-syndrome,extracted,article,200,OK
819,https://medlineplus.gov/genetics/condition/triosephosphate-isomerase-deficiency,extracted,article,200,OK
820,https://medlineplus.gov/genetics/condition/17-alpha-hydroxylase-17-20-lyase-deficiency,extracted,article,200,OK
821,https://medlineplus.gov/genetics/condition/alg6-congenital-disorder-of-glycosylation,extracted,article,200,OK
822,https://medlineplus.gov/genetics/condition/x-linked-severe-combined-immunodeficiency,extracted,article,200,OK
823,https://medlineplus.gov/genetics/condition/familial-isolated-hyperparathyroidis,yet,Non-article,404,Not Found
824,https://medlineplus.gov/genetics/condition/aromatase-deficiency,extracted,article,200,OK
825,https://medlineplus.gov/genetics/condition/deafness-and-myopia-syndrome,extracted,article,200,OK
826,https://medlineplus.gov/genetics/condition/multiple-mitochondrial-dysfunction,yet,Non-article,404,Not Found
827,https://medlineplus.gov/genetics/condition/glut1-deficiency-syndrome,extracted,article,200,OK
828,https://ncbi.nlm.nih.gov/books/NBK1544,extracted,article,200,OK
829,https://pmc.ncbi.nlm.nih.gov/articles/PMC7231795,yet,Non-article,403,Forbidden
830,https://medlineplus.gov/genetics/condition/capillary-malformation-arteriovenous-malformation-syndrome,extracted,article,200,OK
831,https://pmc.ncbi.nlm.nih.gov/articles/PMC3334421,yet,Non-article,403,Forbidden
832,https://medlineplus.gov/genetics/condition/holt-oram-syndrome,extracted,article,200,OK
833,https://medlineplus.gov/genetics/condition/silver-russell-syndrome,extracted,article,200,OK
834,https://ncbi.nlm.nih.gov/books/NBK1523,extracted,article,200,OK
835,https://medlineplus.gov/genetics/condition/mpv17-related-hepatocerebral-mit,yet,Non-article,404,Not Found
836,https://medlineplus.gov/genetics/condition/isolated-congenital-asplenia,extracted,article,200,OK
837,https://medlineplus.gov/genetics/condition/scn8a-related-epilepsy-with-encep,yet,Non-article,404,Not Found
838,https://medlineplus.gov/genetics/condition/dyserythropoietic-anemia-and-thro,yet,Non-article,404,Not Found
839,https://genome.gov/genetics-glossary/Chromosome,extracted,article,200,OK
840,https://medlineplus.gov/genetics/condition/essential-pentosuria,extracted,article,200,OK
841,https://medlineplus.gov/genetics/condition/esophageal-atresia-tracheoesopha,yet,Non-article,404,Not Found
842,https://medlineplus.gov/genetics/condition/t-cell-immunodeficiency-congenital,yet,Non-article,404,Not Found
843,https://medlineplus.gov/genetics/condition/rhizomelic-chondrodysplasia-punct,yet,Non-article,404,Not Found
844,https://medlineplus.gov/genetics/condition/celiac-disease,extracted,article,200,OK
845,https://medlineplus.gov/genetics/condition/pyridoxine-dependent-epilepsy,extracted,article,200,OK
846,https://medlineplus.gov/genetics/condition/kuskokwim-syndrome,extracted,article,200,OK
847,https://medlineplus.gov/genetics/condition/gyrate-atrophy-of-the-choroid-and-retina,extracted,article,200,OK
848,https://pmc.ncbi.nlm.nih.gov/articles/PMC6885669,yet,Non-article,403,Forbidden
849,https://medlineplus.gov/genetics/condition/progressive-myoclonic-epilepsy-ty,yet,Non-article,404,Not Found
850,https://ncbi.nlm.nih.gov/books/NBK220444,extracted,article,200,OK
851,https://pmc.ncbi.nlm.nih.gov/articles/PMC11507414,yet,Non-article,403,Forbidden
852,https://medlineplus.gov/genetics/condition/cholangiocarcinoma,extracted,article,200,OK
853,https://nhs.uk/conditions/turner-syndrome,extracted,article,200,OK
854,https://medlineplus.gov/genetics/condition/weyers-acrofacial-dysostosis,extracted,article,200,OK
855,https://medlineplus.gov/genetics/condition/multiple-system-atrophy,extracted,article,200,OK
856,https://medlineplus.gov/genetics/condition/cask-related-intellectual-disability,extracted,article,200,OK
857,https://medlineplus.gov/genetics/condition/osteopetrosis,extracted,article,200,OK
858,https://pmc.ncbi.nlm.nih.gov/articles/PMC9455087,yet,Non-article,403,Forbidden
859,https://medlineplus.gov/genetics/condition/blepharophimosis-ptosis-and-epica,yet,Non-article,404,Not Found
860,https://medlineplus.gov/genetics/condition/laryngo-onycho-cutaneous-syndrome,extracted,article,200,OK
861,https://medlineplus.gov/genetics/condition/rab18-deficiency,extracted,article,200,OK
862,https://medlineplus.gov/genetics/condition/plcg2-associated-antibody-deficien,yet,Non-article,404,Not Found
863,https://medlineplus.gov/genetics/condition/griscelli-syndrome,extracted,article,200,OK
864,https://medlineplus.gov/genetics/condition/paroxysmal-nocturnal-hemoglobinuria,extracted,article,200,OK
865,https://medlineplus.gov/genetics/condition/type-1-diabetes,extracted,article,200,OK
866,https://medlineplus.gov/genetics/condition/alpha-1-antitrypsin-deficiency,extracted,article,200,OK
867,https://medlineplus.gov/genetics/condition/north-american-indian-childhood-ci,yet,Non-article,404,Not Found
868,https://pmc.ncbi.nlm.nih.gov/articles/PMC5910509,yet,Non-article,403,Forbidden
869,https://medlineplus.gov/genetics/condition/myoclonic-epilepsy-with-ragged-red-fibers,extracted,article,200,OK
870,https://medlineplus.gov/genetics/condition/suclg1-related-mitochondrial-dna-d,yet,Non-article,404,Not Found
871,https://medlineplus.gov/genetics/condition/ataxia-with-oculomotor-apraxia,extracted,article,200,OK
872,https://medlineplus.gov/genetics/condition/hereditary-sensory-neuropathy-typ,yet,Non-article,404,Not Found
873,https://medlineplus.gov/genetics/condition/action-myoclonus-renal-failure-syndrome,extracted,article,200,OK
874,https://medlineplus.gov/genetics/condition/hereditary-hypophosphatemic-rick,yet,Non-article,404,Not Found
875,https://pmc.ncbi.nlm.nih.gov/articles/PMC10341083,yet,Non-article,403,Forbidden
876,https://medlineplus.gov/genetics/condition/familial-focal-epilepsy-with-variable,yet,Non-article,404,Not Found
877,https://medlineplus.gov/genetics/condition/cdkl5-deficiency-disorder,extracted,article,200,OK
878,https://medlineplus.gov/genetics/condition/familial-dysautonomia,extracted,article,200,OK
879,https://medlineplus.gov/genetics/condition/retinoblastoma,extracted,Non-article,0,Connection Error
880,https://medlineplus.gov/genetics/condition/fatty-acid-hydroxylase-associated-,yet,Non-article,0,Connection Error
881,https://medlineplus.gov/genetics/condition/wilms-tumor,extracted,Non-article,0,Connection Error
882,https://medlineplus.gov/genetics/condition/mullerian-aplasia-and-hyperandrog,yet,Non-article,0,Connection Error
883,https://medlineplus.gov/genetics/condition/mal-de-meleda,extracted,Non-article,0,Connection Error
884,https://pmc.ncbi.nlm.nih.gov/articles/PMC6991628,yet,Non-article,403,Forbidden
885,https://medlineplus.gov/genetics/condition/williams-syndrome,extracted,Non-article,408,Request Timeout
886,https://medlineplus.gov/genetics/condition/lujan-syndrome,extracted,article,200,OK
887,https://medlineplus.gov/genetics/condition/mosaic-variegated-aneuploidy-syndrome,extracted,article,200,OK
