id,link,status
723,https://medlineplus.gov/genetics/condition/pdgfrb-associated-chronic-eosinophilic-leukemia/,yet
724,https://medlineplus.gov/genetics/condition/combined-oxidative-phosphorylatio,yet
725,https://medlineplus.gov/genetics/condition/polycystic-lipomembranous-osteodysplasia-with-sclerosing-leukoencephalopathy/,yet
726,https://medlineplus.gov/genetics/condition/cranioectodermal-dysplasia/,yet
727,https://pmc.ncbi.nlm.nih.gov/articles/PMC1538574/,yet
728,https://medlineplus.gov/genetics/condition/autosomal-recessive-axonal-neuropathy-with-neuromyotonia/,yet
729,https://medlineplus.gov/genetics/condition/cold-induced-sweating-syndrome/,yet
730,https://medlineplus.gov/genetics/condition/familial-paroxysmal-kinesigenic-dyskinesia/,yet
731,https://medlineplus.gov/genetics/condition/congenital-bile-acid-synthesis-defect-type-2/,yet
732,https://www.ncbi.nlm.nih.gov/books/NBK560862/,yet
733,https://medlineplus.gov/genetics/condition/recurrent-hydatidiform-mole/,yet
734,https://medlineplus.gov/genetics/condition/dyserythropoietic-anemia-and-thrombocytopenia/,yet
735,https://medlineplus.gov/genetics/condition/alveolar-capillary-dysplasia-with-mi,yet
736,https://medlineplus.gov/genetics/condition/gordon-holmes-syndrome/,yet
737,https://medlineplus.gov/genetics/condition/nonbullous-congenital-ichthyosifor,yet
738,https://medlineplus.gov/genetics/condition/birt-hogg-dube-syndrome/,yet
739,https://pmc.ncbi.nlm.nih.gov/articles/PMC6991628/,yet
740,https://medlineplus.gov/genetics/condition/arrhythmogenic-right-ventricular-ca,yet
741,https://medlineplus.gov/genetics/condition/rubinstein-taybi-syndrome/,yet
742,https://medlineplus.gov/genetics/condition/epidermal-nevus/,yet
743,https://medlineplus.gov/genetics/condition/microcephaly-capillary-malformatio,yet
744,https://medlineplus.gov/genetics/condition/cherubism/,yet
745,https://medlineplus.gov/genetics/condition/spinal-and-bulbar-muscular-atrophy/,yet
746,https://medlineplus.gov/genetics/condition/central-core-disease/,yet
747,https://medlineplus.gov/genetics/condition/multiple-epiphyseal-dysplasia/,yet
748,https://medlineplus.gov/genetics/condition/ngly1-congenital-disorder-of-degly,yet
749,https://medlineplus.gov/genetics/condition/geleophysic-dysplasia/,yet
750,https://medlineplus.gov/genetics/condition/oculopharyngeal-muscular-dystrophy/,yet
751,https://medlineplus.gov/genetics/condition/bardet-biedl-syndrome/,yet
752,https://medlineplus.gov/genetics/condition/riboflavin-transporter-deficiency-neuronopathy/,yet
753,https://pmc.ncbi.nlm.nih.gov/articles/PMC7231795/,yet
754,https://www.ncbi.nlm.nih.gov/books/NBK1386/,yet
755,https://medlineplus.gov/genetics/condition/familial-cold-autoinflammatory-syn,yet
756,https://medlineplus.gov/genetics/condition/stuve-wiedemann-syndrome/,yet
757,https://medlineplus.gov/genetics/condition/complete-plasminogen-activator-inhibitor-1-deficiency/,yet
758,https://medlineplus.gov/genetics/condition/cytochrome-p450-oxidoreductase-deficiency/,yet
759,https://medlineplus.gov/genetics/condition/alpha-n-acetylgalactosaminidase-d,yet
760,https://medlineplus.gov/genetics/condition/alpha-methylacyl-coa-racemase-d,yet
761,https://medlineplus.gov/genetics/condition/systemic-mastocytosis/,yet
762,https://medlineplus.gov/genetics/condition/sezary-syndrome/,yet
763,https://medlineplus.gov/genetics/condition/hypomagnesemia-with-secondary-,yet
764,https://medlineplus.gov/genetics/condition/osteoglophonic-dysplasia/,yet
765,https://medlineplus.gov/genetics/condition/coloboma/,yet
766,https://medlineplus.gov/genetics/condition/hashimotos-disease/,yet
767,https://medlineplus.gov/genetics/condition/adenosine-deaminase-2-deficiency/,yet
768,https://medlineplus.gov/genetics/condition/platyspondylic-dysplasia-torrance-type/,yet
769,https://medlineplus.gov/genetics/condition/friedreich-ataxia/,yet
770,https://medlineplus.gov/genetics/condition/saethre-chotzen-syndrome/,yet
771,https://medlineplus.gov/genetics/condition/mcleod-neuroacanthocytosis-syndrome/,yet
772,https://medlineplus.gov/genetics/condition/cerebral-autosomal-recessive-arter,yet
773,https://medlineplus.gov/genetics/condition/isobutyryl-coa-dehydrogenase-deficiency/,yet
774,https://pmc.ncbi.nlm.nih.gov/articles/PMC6718240/,yet
775,https://medlineplus.gov/genetics/condition/autosomal-dominant-hyper-ige-syndrome/,yet
776,https://medlineplus.gov/genetics/condition/laing-distal-myopathy/,yet
777,https://medlineplus.gov/genetics/condition/periventricular-heterotopia/,yet
778,https://medlineplus.gov/genetics/condition/barth-syndrome/,yet
779,https://medlineplus.gov/genetics/condition/gracile-syndrome/,yet
780,https://pmc.ncbi.nlm.nih.gov/articles/PMC6631815/,yet
781,https://medlineplus.gov/genetics/condition/hypochondroplasia/,yet
782,https://medlineplus.gov/genetics/condition/saddan/,yet
783,https://medlineplus.gov/genetics/condition/hypermanganesemia-with-dystonia/,yet
784,https://pmc.ncbi.nlm.nih.gov/articles/PMC4782791/,yet
785,https://medlineplus.gov/genetics/condition/col4a1-related-brain-small-vessel-disease/,yet
786,https://pmc.ncbi.nlm.nih.gov/articles/PMC6389303/,yet
787,https://medlineplus.gov/genetics/condition/familial-dysautonomia/,yet
788,https://medlineplus.gov/genetics/condition/5q313-microdeletion-syndrome/,yet
789,https://medlineplus.gov/genetics/condition/kaufman-oculocerebrofacial-syndrome/,yet
790,https://medlineplus.gov/genetics/condition/oculocutaneous-albinism/,yet
791,https://medlineplus.gov/genetics/condition/mullerian-aplasia-and-hyperandrog,yet
792,https://medlineplus.gov/genetics/condition/familial-isolated-hyperparathyroidis,yet
793,https://medlineplus.gov/genetics/condition/phosphoglycerate-kinase-deficienc,yet
794,https://medlineplus.gov/genetics/condition/beckwith-wiedemann-syndrome/,yet
795,https://medlineplus.gov/genetics/condition/osteopetrosis/,yet
796,https://medlineplus.gov/genetics/condition/familial-acute-myeloid-leukemia-with-mutated-cebpa/,yet
797,https://medlineplus.gov/genetics/condition/abetalipoproteinemia/,yet
798,https://medlineplus.gov/genetics/condition/hereditary-sensory-neuropathy-typ,yet
799,https://medlineplus.gov/genetics/condition/meniere-disease/,yet
800,https://medlineplus.gov/genetics/condition/foxg1-syndrome/,yet
801,https://medlineplus.gov/genetics/condition/cask-related-intellectual-disability/,yet
802,https://medlineplus.gov/genetics/condition/ehlers-danlos-syndrome/,yet
803,https://medlineplus.gov/genetics/condition/shwachman-diamond-syndrome/,yet
804,https://medlineplus.gov/genetics/condition/beare-stevenson-cutis-gyrata-synd,yet
805,https://medlineplus.gov/genetics/condition/7q1123-duplication-syndrome/,yet
806,https://medlineplus.gov/genetics/condition/myd88-deficiency/,yet
807,https://medlineplus.gov/genetics/condition/autosomal-recessive-congenital-methemoglobinemia/,yet
808,https://medlineplus.gov/genetics/condition/scn8a-related-epilepsy-with-encep,yet
809,https://medlineplus.gov/genetics/condition/congenital-dyserythropoietic-anemia/,yet
810,https://medlineplus.gov/genetics/condition/pyridoxal-phosphate-responsive-se,yet
811,https://medlineplus.gov/genetics/condition/fibrochondrogenesis/,yet
812,https://medlineplus.gov/genetics/condition/slc4a1-associated-distal-renal-tubu,yet
813,https://medlineplus.gov/genetics/condition/stargardt-macular-degeneration/,yet
814,https://medlineplus.gov/genetics/condition/deafness-dystonia-optic-neuronop,yet
815,https://medlineplus.gov/genetics/condition/klippel-feil-syndrome/,yet
816,https://medlineplus.gov/genetics/condition/alg1-congenital-disorder-of-glycosy,yet
817,https://www.ncbi.nlm.nih.gov/books/NBK475802/,yet
818,https://medlineplus.gov/genetics/condition/megalencephaly-capillary-malform,yet
819,https://medlineplus.gov/genetics/condition/cln1-disease/,yet
820,https://medlineplus.gov/genetics/condition/3q29-microdeletion-syndrome/,yet
821,https://medlineplus.gov/genetics/condition/mandibuloacral-dysplasia/,yet
822,https://medlineplus.gov/genetics/condition/dolk-congenital-disorder-of-glycosy,yet
823,https://medlineplus.gov/genetics/condition/chmp2b-related-frontotemporal-de,yet
824,https://medlineplus.gov/genetics/condition/isolated-duane-retraction-syndrom,yet
825,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-7/,yet
826,https://medlineplus.gov/genetics/condition/spinocerebellar-ataxia-type-36/,yet
827,https://medlineplus.gov/genetics/condition/lung-cancer/,yet
828,https://medlineplus.gov/genetics/condition/juvenile-paget-disease/,yet
829,https://medlineplus.gov/genetics/condition/recombinant-8-syndrome/,yet
830,https://medlineplus.gov/genetics/condition/methemoglobinemia-beta-globin-type/,yet
831,https://medlineplus.gov/genetics/condition/meckel-syndrome/,yet
832,https://medlineplus.gov/genetics/condition/arginineglycine-amidinotransferase,yet
833,https://medlineplus.gov/genetics/condition/dopamine-transporter-deficiency-s,yet
834,https://pmc.ncbi.nlm.nih.gov/articles/PMC11462544/,yet
835,https://medlineplus.gov/genetics/condition/hereditary-myopathy-with-early-res,yet
836,https://medlineplus.gov/genetics/condition/autosomal-dominant-cerebellar-ataxia-deafness-and-narcolepsy/,yet
837,https://medlineplus.gov/genetics/condition/freeman-sheldon-syndrome/,yet
838,https://medlineplus.gov/genetics/condition/17-alpha-hydroxylase-17-20-lyase-,yet
839,https://medlineplus.gov/genetics/condition/rothmund-thomson-syndrome/,yet
840,https://medlineplus.gov/genetics/condition/au-kline-syndrome/,yet
841,https://medlineplus.gov/genetics/condition/frontonasal-dysplasia/,yet
842,https://medlineplus.gov/genetics/condition/pantothenate-kinase-associated-n,yet
843,https://medlineplus.gov/genetics/condition/tangier-disease/,yet
844,https://medlineplus.gov/genetics/condition/autosomal-dominant-epilepsy-with-,yet
845,https://medlineplus.gov/genetics/condition/pseudohypoaldosteronism-type-2/,yet
846,https://rarediseases.info.nih.gov/diseases/19062/x-linked-neurodegenerative-syndrome-hamel-type,yet
847,https://medlineplus.gov/genetics/condition/inherited-thyroxine-binding-globulin-deficiency/,yet
848,https://medlineplus.gov/genetics/condition/sotos-syndrome/,yet
849,https://medlineplus.gov/genetics/condition/arrhythmogenic-right-ventricular-cardiomyopathy/,yet
850,https://medlineplus.gov/genetics/condition/dolk-congenital-disorder-of-glycosylation/,yet
851,https://medlineplus.gov/genetics/condition/genetic-epilepsy-with-febrile-seizur,yet
852,https://medlineplus.gov/genetics/condition/fbxl4-related-encephalomyopathic-mitochondrial-dna-depletion-syndrome/,yet
853,https://medlineplus.gov/genetics/condition/cytogenetically-normal-acute-myel,yet
854,https://medlineplus.gov/genetics/condition/familial-paroxysmal-kinesigenic-dy,yet
855,https://medlineplus.gov/genetics/condition/fragile-x-associated-primary-ovarian-insufficiency/,yet
856,https://medlineplus.gov/genetics/condition/carney-complex/,yet
857,https://medlineplus.gov/genetics/condition/tumor-necrosis-factor-receptor-associated-periodic-syndrome/,yet
858,https://medlineplus.gov/genetics/condition/nonsyndromic-paraganglioma/,yet
859,https://medlineplus.gov/genetics/condition/congenital-leptin-deficiency/,yet
860,https://medlineplus.gov/genetics/condition/ren-related-kidney-disease/,yet
861,https://www.nhs.uk/conditions/edwards-syndrome/,yet
862,https://medlineplus.gov/genetics/condition/dihydrolipoamide-dehydrogenase-,yet
863,https://medlineplus.gov/genetics/condition/langerhans-cell-histiocytosis/,yet
864,https://medlineplus.gov/genetics/condition/fibronectin-glomerulopathy/,yet
865,https://medlineplus.gov/genetics/condition/meier-gorlin-syndrome/,yet
866,https://medlineplus.gov/genetics/condition/child-syndrome/,yet
867,https://medlineplus.gov/genetics/condition/hereditary-neuralgic-amyotrophy/,yet
868,https://medlineplus.gov/genetics/condition/congenital-stromal-corneal-dystrop,yet
869,https://medlineplus.gov/genetics/condition/behcet-disease/,yet
870,https://medlineplus.gov/genetics/condition/gaucher-disease/,yet
871,https://medlineplus.gov/genetics/condition/eosinophil-peroxidase-deficiency/,yet
872,https://medlineplus.gov/genetics/condition/baraitser-winter-syndrome/,yet
873,https://medlineplus.gov/genetics/condition/srd5a3-congenital-disorder-of-glycosylation/,yet
874,https://medlineplus.gov/genetics/condition/junctional-epidermolysis-bullosa/,yet
875,https://medlineplus.gov/genetics/condition/multiple-cutaneous-and-mucosal-venous-malformations/,yet
876,https://medlineplus.gov/genetics/condition/constitutional-mismatch-repair-deficiency-syndrome/,yet
877,https://www.ncbi.nlm.nih.gov/books/NBK570558/,yet
878,https://medlineplus.gov/genetics/condition/leigh-syndrome/,yet
879,https://medlineplus.gov/genetics/condition/familial-adenomatous-polyposis/,yet
880,https://pmc.ncbi.nlm.nih.gov/articles/PMC11316693/,yet
881,https://medlineplus.gov/genetics/condition/col4a1-related-brain-small-vessel-,yet
882,https://medlineplus.gov/genetics/condition/autosomal-recessive-spastic-ataxi,yet
883,https://medlineplus.gov/genetics/condition/oculopharyngeal-muscular-dystrop,yet
884,https://medlineplus.gov/genetics/condition/spinal-and-bulbar-muscular-atroph,yet
885,https://medlineplus.gov/genetics/condition/anophthalmia-microphthalmia-esophageal-atresia-syndrome/,yet
886,https://medlineplus.gov/genetics/condition/gorlin-syndrome/https://medlineplus.gov/genetics/condition/cln3-disease/,yet
887,https://medlineplus.gov/genetics/condition/cole-disease/,yet
888,https://medlineplus.gov/genetics/condition/short-qt-syndrome/,yet
889,https://medlineplus.gov/genetics/condition/mosaic-variegated-aneuploidy-syndrome/,yet
890,https://pmc.ncbi.nlm.nih.gov/articles/PMC3782979/,yet
891,https://medlineplus.gov/genetics/condition/plcg2-associated-antibody-deficiency-and-immune-dysregulation/,yet
892,https://medlineplus.gov/genetics/condition/neutral-lipid-storage-disease-with-myopathy/,yet
893,https://medlineplus.gov/genetics/condition/senior-loken-syndrome/,yet
894,https://www.ncbi.nlm.nih.gov/books/NBK1339/,yet
895,https://medlineplus.gov/genetics/condition/maturity-onset-diabetes-of-the-you,yet
896,https://medlineplus.gov/genetics/condition/tubb4a-related-leukodystrophy/,yet
897,https://medlineplus.gov/genetics/condition/anophthalmia-microphthalmia/,yet
898,https://medlineplus.gov/genetics/condition/terminal-osseous-dysplasia/,yet
899,https://medlineplus.gov/genetics/condition/spondyloperipheral-dysplasia/,yet
900,https://medlineplus.gov/genetics/condition/jervell-and-lange-nielsen-syndrom,yet
901,https://medlineplus.gov/genetics/condition/ohdo-syndrome-say-barber-biesec,yet
902,https://pmc.ncbi.nlm.nih.gov/articles/PMC11084724/,yet
903,https://medlineplus.gov/genetics/condition/ataxia-telangiectasia/,yet
904,https://medlineplus.gov/genetics/condition/pontocerebellar-hypoplasia/,yet
905,https://medlineplus.gov/genetics/condition/dihydropyrimidine-dehydrogenase-,yet
906,https://medlineplus.gov/genetics/condition/wiedemann-rautenstrauch-syndro,yet
907,https://medlineplus.gov/genetics/condition/familial-encephalopathy-with-neuro,yet
908,https://www.ncbi.nlm.nih.gov/books/NBK1449/,yet
909,https://medlineplus.gov/genetics/condition/craniofacial-deafness-hand-syndrome/,yet
910,https://medlineplus.gov/genetics/condition/dock8-immunodeficiency-syndrome/,yet
911,https://medlineplus.gov/genetics/condition/spastic-paraplegia-type-15/,yet
912,https://medlineplus.gov/genetics/condition/costello-syndrome/,yet
913,https://medlineplus.gov/genetics/condition/langer-mesomelic-dysplasia/,yet
914,https://medlineplus.gov/genetics/condition/jacobsen-syndrome/,yet
915,https://pmc.ncbi.nlm.nih.gov/articles/PMC6277305/,yet
916,https://medlineplus.gov/genetics/condition/short-branched-chain-acyl-coa-dehydrogenase-deficiency/,yet
917,https://medlineplus.gov/genetics/condition/adenosine-monophosphate-deami,yet
918,https://medlineplus.gov/genetics/condition/christianson-syndrome/,yet
919,https://medlineplus.gov/genetics/condition/hypokalemic-periodic-paralysis/,yet
920,https://medlineplus.gov/genetics/condition/clcn2-related-leukoencephalopathy,yet
921,https://pmc.ncbi.nlm.nih.gov/articles/PMC3366702/,yet
922,https://medlineplus.gov/genetics/condition/cav3-related-distal-myopathy/,yet
923,https://medlineplus.gov/genetics/condition/canavan-disease/,yet
924,https://medlineplus.gov/genetics/condition/charge-syndrome/,yet
925,https://medlineplus.gov/genetics/condition/frasier-syndrome/,yet
926,https://medlineplus.gov/genetics/condition/klinefelter-syndrome/?utm_source,yet
927,https://medlineplus.gov/genetics/condition/greig-cephalopolysyndactyly-syndrome/,yet
928,https://medlineplus.gov/genetics/condition/succinyl-coa3-ketoacid-coa-transferase-deficiency/,yet
929,https://medlineplus.gov/genetics/condition/x-linked-chondrodysplasia-punctata-2/,yet
930,https://medlineplus.gov/genetics/condition/catsper1-related-nonsyndromic-ma,yet
931,https://pmc.ncbi.nlm.nih.gov/articles/PMC7136165/,yet
932,https://medlineplus.gov/genetics/condition/prion-disease/,yet
933,https://medlineplus.gov/genetics/condition/autosomal-dominant-leukodystrop,yet
934,https://medlineplus.gov/genetics/condition/clcn2-related-leukoencephalopathy/,yet
935,https://medlineplus.gov/genetics/condition/arginine-vasopressin-deficiency/,yet
936,https://medlineplus.gov/genetics/condition/wagr-syndrome/,yet
937,https://medlineplus.gov/genetics/condition/congenital-generalized-lipodystrophy/,yet
938,https://medlineplus.gov/genetics/condition/hereditary-sensory-and-autonomic-neuropathy-type-v/,yet
939,https://medlineplus.gov/genetics/condition/dihydrolipoamide-dehydrogenase-deficiency/,yet
940,https://medlineplus.gov/genetics/condition/pdgfra-associated-chronic-eosinop,yet
941,https://medlineplus.gov/genetics/condition/epilepsy-aphasia-spectrum/,yet
942,https://medlineplus.gov/genetics/condition/mullerian-aplasia-and-hyperandrogenism/,yet
943,https://www.ncbi.nlm.nih.gov/books/NBK476671/,yet
944,https://medlineplus.gov/genetics/condition/trichorhinophalangeal-syndrome-type-i/,yet
945,https://www.ncbi.nlm.nih.gov/books/NBK525998/,yet
946,https://medlineplus.gov/genetics/condition/action-myoclonus-renal-failure-syn,yet
947,https://medlineplus.gov/genetics/condition/fraser-syndrome/,yet
948,https://medlineplus.gov/genetics/condition/distal-hereditary-motor-neuropathy,yet
949,https://medlineplus.gov/genetics/condition/persistent-mullerian-duct-syndrom,yet
950,https://medlineplus.gov/genetics/condition/norrie-disease/,yet
951,https://medlineplus.gov/genetics/condition/acatalasemia/,yet
952,https://medlineplus.gov/genetics/condition/myotonia-congenita/,yet
953,https://medlineplus.gov/genetics/condition/spondylocarpotarsal-synostosis-syndrome/,yet
954,https://medlineplus.gov/genetics/condition/hyperphosphatemic-familial-tumoral-calcinosis/,yet
955,https://www.ncbi.nlm.nih.gov/books/NBK378974/,yet
956,https://medlineplus.gov/genetics/condition/hivep2-related-intellectual-disability/,yet
957,https://www.nhs.uk/conditions/downs-syndrome/,yet
958,https://medlineplus.gov/genetics/condition/arterial-tortuosity-syndrome/,yet
959,https://medlineplus.gov/genetics/condition/juvenile-polyposis-syndrome/,yet
960,https://pmc.ncbi.nlm.nih.gov/articles/PMC10407208/,yet
961,https://medlineplus.gov/genetics/condition/alg6-congenital-disorder-of-glycosy,yet
962,https://medlineplus.gov/genetics/condition/retinal-arterial-macroaneurysm-wit,yet
963,https://medlineplus.gov/genetics/condition/pantothenate-kinase-associated-neurodegeneration/,yet
964,https://medlineplus.gov/genetics/condition/renal-tubular-acidosis-with-deafness/,yet
965,https://medlineplus.gov/genetics/condition/mitochondrial-encephalomyopathy-,yet
966,https://medlineplus.gov/genetics/condition/capillary-malformation-arterioveno,yet
967,https://medlineplus.gov/genetics/condition/sepiapterin-reductase-deficiency/,yet
968,https://pmc.ncbi.nlm.nih.gov/articles/PMC3334421/,yet
969,https://medlineplus.gov/genetics/condition/prostate-cancer/,yet
970,https://medlineplus.gov/genetics/condition/isolated-lissencephaly-sequence/,yet
971,https://medlineplus.gov/genetics/condition/alstrom-syndrome/,yet
972,https://www.nei.nih.gov/learn-about-eye-health/eye-conditions-and-diseases/anophthalmia-and-microphthalmia,yet
973,https://medlineplus.gov/genetics/condition/familial-lipoprotein-lipase-deficienc,yet
974,https://medlineplus.gov/genetics/condition/hutchinson-gilford-progeria-syndro,yet
975,https://medlineplus.gov/genetics/condition/centronuclear-myopathy/,yet
976,https://medlineplus.gov/genetics/condition/alpha-n-acetylgalactosaminidase-deficiency/,yet
977,https://medlineplus.gov/genetics/condition/hypohidrotic-ectodermal-dysplasia/,yet
978,https://medlineplus.gov/genetics/condition/hypomyelination-and-congenital-ca,yet
979,https://medlineplus.gov/genetics/condition/tetra-amelia-syndrome/,yet
980,https://medlineplus.gov/genetics/condition/spinal-muscular-atrophy-with-progr,yet
981,https://www.cdc.gov/genomics-and-health/about/genetic-disorders.html,yet
982,https://medlineplus.gov/genetics/condition/microphthalmia-with-linear-skin-defects-syndrome/,yet
983,https://medlineplus.gov/genetics/condition/phosphoglycerate-mutase-deficiency/,yet
984,https://medlineplus.gov/genetics/condition/myopathy-with-deficiency-of-iron-s,yet
985,https://medlineplus.gov/genetics/condition/mitochondrial-complex-i-deficiency,yet
986,https://medlineplus.gov/genetics/condition/klinefelter-syndrome/,yet
987,https://medlineplus.gov/genetics/condition/medullary-cystic-kidney-disease-type-1/,yet
988,https://medlineplus.gov/genetics/condition/adenosine-deaminase-2-deficiency,yet
989,https://medlineplus.gov/genetics/condition/hereditary-cerebral-amyloid-angiopathy/,yet
990,https://medlineplus.gov/genetics/condition/andersen-tawil-syndrome/,yet
991,https://medlineplus.gov/genetics/condition/wilson-disease/,yet
992,https://medlineplus.gov/genetics/condition/phosphoglycerate-mutase-deficien,yet
993,https://medlineplus.gov/genetics/condition/lissencephaly-with-cerebellar-hypo,yet
994,https://medlineplus.gov/genetics/condition/17q12-duplication/,yet
995,https://medlineplus.gov/genetics/condition/lysosomal-acid-lipase-deficiency/,yet
996,https://medlineplus.gov/genetics/condition/phosphoglycerate-dehydrogenase-,yet
997,https://medlineplus.gov/genetics/condition/short-chain-acyl-coa-dehydrogena,yet
998,https://medlineplus.gov/genetics/condition/vexas-syndrome/,yet
999,https://medlineplus.gov/genetics/condition/trichohepatoenteric-syndrome/,yet
1000,https://medlineplus.gov/genetics/condition/genetic-epilepsy-with-febrile-seizures-plus/,yet
1001,https://medlineplus.gov/genetics/condition/autosomal-dominant-optic-atrophy-,yet
1002,https://www.ncbi.nlm.nih.gov/books/NBK1544/,yet
1003,https://medlineplus.gov/genetics/condition/bietti-crystalline-dystrophy/,yet
1004,https://medlineplus.gov/genetics/condition/scalp-ear-nipple-syndrome/,yet
1005,https://medlineplus.gov/genetics/condition/inclusion-body-myopathy-with-earl,yet
1006,https://www.ncbi.nlm.nih.gov/books/NBK1150/,yet
1007,https://medlineplus.gov/genetics/condition/prickle1-related-progressive-myoclonus-epilepsy-with-ataxia/,yet
1008,https://medlineplus.gov/genetics/condition/ochoa-syndrome/,yet
1009,https://medlineplus.gov/genetics/condition/adult-polyglucosan-body-disease/,yet
1010,https://www.ncbi.nlm.nih.gov/books/NBK1445/,yet
1011,https://medlineplus.gov/genetics/condition/epidermolytic-hyperkeratosis/,yet
1012,https://medlineplus.gov/genetics/condition/sheldon-hall-syndrome/,yet
1013,https://medlineplus.gov/genetics/condition/glut1-deficiency-syndrome/,yet
1014,https://medlineplus.gov/genetics/condition/deafness-dystonia-optic-neuronopathy-syndrome/,yet
1015,https://medlineplus.gov/genetics/condition/megdel-syndrome/,yet
1016,https://medlineplus.gov/genetics/condition/alternating-hemiplegia-of-childhoo,yet
1017,https://medlineplus.gov/genetics/condition/congenital-cataracts-facial-dysmorphism-and-neuropathy/,yet
1018,https://medlineplus.gov/genetics/condition/intrahepatic-cholestasis-of-pregna,yet
1019,https://www.ncbi.nlm.nih.gov/books/NBK538197/,yet
1020,https://medlineplus.gov/genetics/condition/x-linked-chondrodysplasia-punctata-1/,yet
1021,https://medlineplus.gov/genetics/condition/cog5-congenital-disorder-of-glycos,yet
1022,https://medlineplus.gov/genetics/condition/lafora-progressive-myoclonus-epilepsy/,yet
1023,https://www.ncbi.nlm.nih.gov/books/NBK220444/,yet
1024,https://medlineplus.gov/genetics/condition/klinefelter-syndrome/?utm_source=chatgpt.com,yet
1025,https://medlineplus.gov/genetics/condition/phosphoglycerate-dehydrogenase-deficiency/,yet
1026,https://medlineplus.gov/genetics/condition/usher-syndrome/,yet
1027,https://medlineplus.gov/genetics/condition/autosomal-recessive-congenital-m,yet
1028,https://medlineplus.gov/genetics/condition/huntingtons-disease-like/,yet
1029,https://pmc.ncbi.nlm.nih.gov/articles/PMC6417841/,yet
1030,https://medlineplus.gov/genetics/condition/schinzel-giedion-syndrome/,yet
1031,https://medlineplus.gov/genetics/condition/nonsyndromic-hearing-loss/,yet
1032,https://medlineplus.gov/genetics/condition/hereditary-myopathy-with-early-respiratory-failure/,yet
1033,https://medlineplus.gov/genetics/condition/optic-atrophy-type-1/,yet
1034,https://medlineplus.gov/genetics/condition/hereditary-paraganglioma-pheochromocytoma/,yet
1035,https://medlineplus.gov/genetics/condition/familial-paroxysmal-nonkinesigenic-dyskinesia/,yet
1036,https://medlineplus.gov/genetics/condition/abdominal-wall-defect/,yet
1037,https://medlineplus.gov/genetics/condition/autosomal-dominant-optic-atrophy-and-cataract/,yet
1038,https://medlineplus.gov/genetics/condition/cerebrotendinous-xanthomatosis/,yet
1039,https://medlineplus.gov/genetics/condition/alpha-thalassemia-x-linked-intellectual-disability-syndrome/,yet
1040,https://medlineplus.gov/genetics/condition/spondyloepiphyseal-dysplasia-congenita/,yet
1041,https://medlineplus.gov/genetics/condition/familial-thoracic-aortic-aneurysm-a,yet
1042,https://pmc.ncbi.nlm.nih.gov/articles/PMC8788290/,yet
1043,https://medlineplus.gov/genetics/condition/weyers-acrofacial-dysostosis/,yet
1044,https://medlineplus.gov/genetics/condition/corticosterone-methyloxidase-deficiency/,yet
1045,https://medlineplus.gov/genetics/condition/fibrodysplasia-ossificans-progressi,yet
1046,https://medlineplus.gov/genetics/condition/17-beta-hydroxysteroid-dehydroge,yet
1047,https://medlineplus.gov/genetics/condition/hepatic-veno-occlusive-disease-with-immunodeficiency/,yet
1048,https://www.genome.gov/For-Patients-and-Families/Genetic-Disorders,yet
1049,https://medlineplus.gov/genetics/condition/scn8a-related-epilepsy-with-encephalopathy/,yet
1050,https://medlineplus.gov/genetics/condition/beta-ureidopropionase-deficiency/,yet
1051,https://medlineplus.gov/genetics/condition/leukoencephalopathy-with-vanishing-white-matter/,yet
1052,https://medlineplus.gov/genetics/condition/systemic-scleroderma/,yet
1053,https://medlineplus.gov/genetics/condition/familial-hypobetalipoproteinemia/,yet
1054,https://medlineplus.gov/genetics/condition/ppp2r5d-related-intellectual-disability/,yet
1055,https://medlineplus.gov/genetics/condition/pseudocholinesterase-deficiency/,yet
1056,https://medlineplus.gov/genetics/condition/emery-dreifuss-muscular-dystrophy/,yet
1057,https://pmc.ncbi.nlm.nih.gov/articles/PMC1950923/,yet
1058,https://medlineplus.gov/genetics/condition/autosomal-recessive-cerebellar-ataxia-type-1/,yet
1059,https://medlineplus.gov/genetics/condition/juvenile-myoclonic-epilepsy/,yet
1060,https://medlineplus.gov/genetics/condition/megalencephaly-polymicrogyria-polydactyly-hydrocephalus-syndrome/,yet
1061,https://www.ncbi.nlm.nih.gov/books/NBK575793/,yet
1062,https://medlineplus.gov/genetics/condition/fucosidosis/,yet
1063,https://medlineplus.gov/genetics/condition/rrm2b-related-mitochondrial-dna-d,yet
1064,https://medlineplus.gov/genetics/condition/paroxysmal-nocturnal-hemoglobin,yet
1065,https://medlineplus.gov/genetics/condition/constitutional-mismatch-repair-defi,yet
1066,https://medlineplus.gov/genetics/condition/wolfram-syndrome/,yet
1067,https://medlineplus.gov/genetics/condition/transthyretin-amyloidosis/,yet
1068,https://medlineplus.gov/genetics/condition/andermann-syndrome/,yet
1069,https://pubmed.ncbi.nlm.nih.gov/29294000/,yet
1070,https://medlineplus.gov/genetics/condition/epidermolysis-bullosa-with-pyloric-atresia/,yet
1071,https://medlineplus.gov/genetics/condition/menkes-syndrome/,yet
1072,https://medlineplus.gov/genetics/condition/anhidrotic-ectodermal-dysplasia-with-immune-deficiency/,yet
